title,pubDate,guid,link,description
Earliest evidence of amputation found in Indonesia cave,"Wed, 07 Sep 2022 15:01:38 GMT",https://www.bbc.co.uk/news/science-environment-62823559,https://www.bbc.co.uk/news/science-environment-62823559?at_medium=RSS&at_campaign=KARANGA,Archaeologists believe the operation was carried out using stone surgical tools.
Lewis Capaldi: My tics are from Tourette's Syndrome,"Wed, 07 Sep 2022 15:24:32 GMT",https://www.bbc.co.uk/news/newsbeat-62820342,https://www.bbc.co.uk/news/newsbeat-62820342?at_medium=RSS&at_campaign=KARANGA,"In an Instagram Live, the Scottish singer spoke about the day-to-day impact of the condition."
Tool to spot breast cancer at home wins UK Dyson award,"Wed, 07 Sep 2022 00:50:08 GMT",https://www.bbc.co.uk/news/technology-62807367,https://www.bbc.co.uk/news/technology-62807367?at_medium=RSS&at_campaign=KARANGA,The Dotplot aims to help women self-check at home and track any changes they may find on an app.
Domestic abuse: Forensic marker spray helps victims rebuild lives,"Wed, 07 Sep 2022 23:14:04 GMT",https://www.bbc.co.uk/news/uk-62821880,https://www.bbc.co.uk/news/uk-62821880?at_medium=RSS&at_campaign=KARANGA,"There are calls for the gadget, issued by West Yorkshire Police, to be used more across England and Wales."
Hormone replacement therapy and menopause: What you need to know about HRT,"Wed, 07 Sep 2022 23:53:30 GMT",https://www.bbc.co.uk/news/health-62336456,https://www.bbc.co.uk/news/health-62336456?at_medium=RSS&at_campaign=KARANGA,"HRT can help with menopausal symptoms. If you're thinking about taking it, here's what you need to consider."
Should billboard advertising be banned?,"Wed, 07 Sep 2022 23:06:01 GMT",https://www.bbc.co.uk/news/business-62806697,https://www.bbc.co.uk/news/business-62806697?at_medium=RSS&at_campaign=KARANGA,"Campaigners want to see the end of all outdoor advertising, calling it ""sight pollution""."
Ukraine urges Europe not to wobble on war support,"Wed, 07 Sep 2022 17:48:18 GMT",https://www.bbc.co.uk/news/world-europe-62817563,https://www.bbc.co.uk/news/world-europe-62817563?at_medium=RSS&at_campaign=KARANGA,EU leaders say their backing for Ukraine is unwavering and Kyiv hopes the energy crisis won't change that.
Liz Truss cabinet: Key ministers raise climate targets doubts,"Wed, 07 Sep 2022 13:26:16 GMT",https://www.bbc.co.uk/news/science-environment-62822941,https://www.bbc.co.uk/news/science-environment-62822941?at_medium=RSS&at_campaign=KARANGA,Is Liz Truss' new government still committed to dramatic cuts in greenhouse gas emissions by 2050?
'I caught my fraudster funeral director boss',"Wed, 07 Sep 2022 05:09:51 GMT",https://www.bbc.co.uk/news/uk-scotland-62808999,https://www.bbc.co.uk/news/uk-scotland-62808999?at_medium=RSS&at_campaign=KARANGA,Sarah Yorke confronted her boss over scamming dozens of people out of their life savings.
Chris Pine denies 'ridiculous' Harry Styles spitting story,"Wed, 07 Sep 2022 19:34:01 GMT",https://www.bbc.co.uk/news/entertainment-arts-62818523,https://www.bbc.co.uk/news/entertainment-arts-62818523?at_medium=RSS&at_campaign=KARANGA,Social media had been set ablaze by suggestions of another rift in the Don't Worry Darling camp.
Hadraawi: The Somali poet whose readings were like rock concerts,"Tue, 06 Sep 2022 23:05:33 GMT",https://www.bbc.co.uk/news/world-africa-62793943,https://www.bbc.co.uk/news/world-africa-62793943?at_medium=RSS&at_campaign=KARANGA,"Mohamed Ibrahim Warsame, who has died aged 79, was known simply as Hadraawi, or ""master of speech""."
BeReal: Can my post get me in trouble at work?,"Wed, 07 Sep 2022 06:53:46 GMT",https://www.bbc.co.uk/news/newsbeat-62795955,https://www.bbc.co.uk/news/newsbeat-62795955?at_medium=RSS&at_campaign=KARANGA,"Is the popular ""anti-Instagram"" app a bit of fun or a data protection timebomb waiting to go off?"
PMQs: May and Truss celebrate third Conservative woman PM,"Wed, 07 Sep 2022 11:42:42 GMT",https://www.bbc.co.uk/news/uk-politics-62820529,https://www.bbc.co.uk/news/uk-politics-62820529?at_medium=RSS&at_campaign=KARANGA,Theresa May asks Liz Truss why all the female prime ministers had been Conservatives.
'We have to reinvent ourselves' - are Liverpool set for 'season to forget'? ,"Wed, 07 Sep 2022 23:04:08 GMT",https://www.bbc.co.uk/sport/football/62828546,https://www.bbc.co.uk/sport/football/62828546?at_medium=RSS&at_campaign=KARANGA,After another poor result in the Champions League is it time for Liverpool to reinvent themselves?
Ajax 4-0 Rangers: Scots outclassed by rampant Dutch in Champions League,"Wed, 07 Sep 2022 18:43:22 GMT",https://www.bbc.co.uk/sport/football/62771409,https://www.bbc.co.uk/sport/football/62771409?at_medium=RSS&at_campaign=KARANGA,Rangers' celebrated Champions League return descends into a debacle as ruthless Ajax run riot in Amsterdam.
Richarlison: New Spurs signing proves he is a powerful addition on Champions League bow,"Wed, 07 Sep 2022 22:48:19 GMT",https://www.bbc.co.uk/sport/football/62829438,https://www.bbc.co.uk/sport/football/62829438?at_medium=RSS&at_campaign=KARANGA,An emotional Richarlison fulfils his ambition to play in the Champions League and marks it with two goals to down Marseille.
'He would be perfect' - Chelsea to hold talks with Brighton boss Graham Potter,"Wed, 07 Sep 2022 22:06:36 GMT",https://www.bbc.co.uk/sport/football/62824405,https://www.bbc.co.uk/sport/football/62824405?at_medium=RSS&at_campaign=KARANGA,Chelsea are set to hold talks with Brighton boss Graham Potter about replacing the sacked Thomas Tuchel.
Harry Brook: The making of England's new batter,"Wed, 07 Sep 2022 17:34:05 GMT",https://www.bbc.co.uk/sport/cricket/62823702,https://www.bbc.co.uk/sport/cricket/62823702?at_medium=RSS&at_campaign=KARANGA,"How new England batter Harry Brook was shaped by his family, early morning net sessions and a legendary race across the Cumbria fells."
The Football News Show: Is Thomas Tuchel's sacking a surprise?,"Wed, 07 Sep 2022 16:27:21 GMT",https://www.bbc.co.uk/sport/av/football/62826727,https://www.bbc.co.uk/sport/av/football/62826727?at_medium=RSS&at_campaign=KARANGA,Former Chelsea winger Pat Nevin joins The Football News Show to discuss the sacking of Thomas Tuchel.
New cabinet: Who is in Liz Truss's top team?,"Wed, 07 Sep 2022 16:51:43 GMT",https://www.bbc.co.uk/news/uk-politics-62796077,https://www.bbc.co.uk/news/uk-politics-62796077?at_medium=RSS&at_campaign=KARANGA,"A guide to the people in Prime Minister Liz Truss's cabinet, with the new faces, as well as those who have changed roles."
PMQs: New Prime Minister Liz Truss and Labour leader Keir Starmer's first PMQs in full,"Wed, 07 Sep 2022 11:58:47 GMT",https://www.bbc.co.uk/news/uk-politics-62820187,https://www.bbc.co.uk/news/uk-politics-62820187?at_medium=RSS&at_campaign=KARANGA,New Prime Minister Liz Truss and Labour leader Sir Keir Starmer face each other in the Commons.
Suella Braverman: A quick guide to the new home secretary,"Wed, 07 Sep 2022 17:36:13 GMT",https://www.bbc.co.uk/news/uk-62807062,https://www.bbc.co.uk/news/uk-62807062?at_medium=RSS&at_campaign=KARANGA,Here's what you need to know about the new home secretary.
Therese Coffey: Karaoke-loving Truss ally tasked with sorting out NHS,"Wed, 07 Sep 2022 13:30:43 GMT",https://www.bbc.co.uk/news/uk-politics-62818282,https://www.bbc.co.uk/news/uk-politics-62818282?at_medium=RSS&at_campaign=KARANGA,"A fan of cigars and football, Therese Coffey has one of the most challenging briefs in government."
What do voters think of the new PM?,"Wed, 07 Sep 2022 04:06:57 GMT",https://www.bbc.co.uk/news/uk-politics-62815916,https://www.bbc.co.uk/news/uk-politics-62815916?at_medium=RSS&at_campaign=KARANGA,"""Low expectations"" or a ""competent"" prime minister? Voters give their view on Liz Truss."
Queen Elizabeth II has died,"Thu, 08 Sep 2022 22:28:34 GMT",https://www.bbc.co.uk/news/uk-61585886,https://www.bbc.co.uk/news/uk-61585886?at_medium=RSS&at_campaign=KARANGA,"Her son King Charles III pays tribute to his ""beloved mother"" who has died peacefully at Balmoral."
'The rock on which modern Britain was built' says PM,"Thu, 08 Sep 2022 18:34:08 GMT",https://www.bbc.co.uk/news/uk-62843295,https://www.bbc.co.uk/news/uk-62843295?at_medium=RSS&at_campaign=KARANGA,"Prime Minister Liz Truss, speaking on Downing Street, reacts to the Queen's death."
Queen Elizabeth II: Plans for her lying in state and funeral,"Thu, 08 Sep 2022 19:34:30 GMT",https://www.bbc.co.uk/news/uk-60617519,https://www.bbc.co.uk/news/uk-60617519?at_medium=RSS&at_campaign=KARANGA,Here's what we know about plans for the public viewing of the Queen's coffin and her state funeral.
Queen Elizabeth II: World leaders remember a 'kind-hearted Queen',"Fri, 09 Sep 2022 01:21:55 GMT",https://www.bbc.co.uk/news/world-62838595,https://www.bbc.co.uk/news/world-62838595?at_medium=RSS&at_campaign=KARANGA,"Tributes are pouring in from around the world as leaders honour the monarch who ""defined an era""."
In pictures: Tears and tributes for Queen across UK,"Thu, 08 Sep 2022 22:54:02 GMT",https://www.bbc.co.uk/news/in-pictures-62844423,https://www.bbc.co.uk/news/in-pictures-62844423?at_medium=RSS&at_campaign=KARANGA,"As word spreads of the death of Queen Elizabeth II, people lay flowers and pay tribute."
Newspaper headlines: 'A life in service' and 'we loved you ma'am',"Thu, 08 Sep 2022 23:45:59 GMT",https://www.bbc.co.uk/news/blogs-the-papers-62845155,https://www.bbc.co.uk/news/blogs-the-papers-62845155?at_medium=RSS&at_campaign=KARANGA,"The UK press reflect on the end of an era, in their first editions after the Queen's death."
Balmoral Castle: The Scottish home loved by the Queen,"Thu, 08 Sep 2022 18:27:33 GMT",https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-62840753,https://www.bbc.co.uk/news/uk-scotland-north-east-orkney-shetland-62840753?at_medium=RSS&at_campaign=KARANGA,"The Queen spent most summers at Balmoral, the 50,000-acre country estate in Aberdeenshire."
Notice of death of Queen Elizabeth II in Edinburgh,"Thu, 08 Sep 2022 18:21:49 GMT",https://www.bbc.co.uk/news/uk-62839829,https://www.bbc.co.uk/news/uk-62839829?at_medium=RSS&at_campaign=KARANGA,The notice was posted on the gates of the Palace of Holyroodhouse in the Scottish capital.
Queen Elizabeth II: Former prime ministers reflect on monarch's reign,"Thu, 08 Sep 2022 21:51:00 GMT",https://www.bbc.co.uk/news/uk-politics-62844813,https://www.bbc.co.uk/news/uk-politics-62844813?at_medium=RSS&at_campaign=KARANGA,They share recollections of their meetings with the monarch and the impression she left on them.
A queen in waiting: Elizabeth II's childhood years,"Thu, 08 Sep 2022 22:26:12 GMT",https://www.bbc.co.uk/news/uk-62845225,https://www.bbc.co.uk/news/uk-62845225?at_medium=RSS&at_campaign=KARANGA,The young Princess Elizabeth spent her childhood in the spotlight.
Queen Elizabeth II: The moment the Buckingham Palace crowds learned the news,"Fri, 09 Sep 2022 00:53:11 GMT",https://www.bbc.co.uk/news/uk-62844183,https://www.bbc.co.uk/news/uk-62844183?at_medium=RSS&at_campaign=KARANGA,"The flag was lowered, and shock spread among the crowd that gathered outside."
Sport pays tribute to Queen Elizabeth II,"Thu, 08 Sep 2022 22:09:18 GMT",https://www.bbc.co.uk/sport/62843668,https://www.bbc.co.uk/sport/62843668?at_medium=RSS&at_campaign=KARANGA,Sport and sportspeople lead tributes to the Queen following her death at the age of 96.
Obituary: Queen Elizabeth II,"Thu, 08 Sep 2022 17:32:00 GMT",https://www.bbc.co.uk/news/uk-61605149,https://www.bbc.co.uk/news/uk-61605149?at_medium=RSS&at_campaign=KARANGA,The long reign of Queen Elizabeth II was marked by her strong sense of duty.
Queen Elizabeth II: A life in pictures,"Thu, 08 Sep 2022 17:32:16 GMT",https://www.bbc.co.uk/news/in-pictures-61645231,https://www.bbc.co.uk/news/in-pictures-61645231?at_medium=RSS&at_campaign=KARANGA,Key photographs from her birth through the coronation to becoming Britain's longest-reigning monarch.
Death of Queen Elizabeth II: The moment history stops,"Thu, 08 Sep 2022 17:31:56 GMT",https://www.bbc.co.uk/news/uk-59761477,https://www.bbc.co.uk/news/uk-59761477?at_medium=RSS&at_campaign=KARANGA,"It was the Queen’s life and work to be the best of Britain - this is the service she gave, writes the BBC’s Jonny Dymond."
Queen Elizabeth II: A constant presence in a changing world,"Thu, 08 Sep 2022 17:44:25 GMT",https://www.bbc.co.uk/news/uk-46523387,https://www.bbc.co.uk/news/uk-46523387?at_medium=RSS&at_campaign=KARANGA,The Queen's long reign saw the world change dramatically.
"King Charles III, the new monarch","Thu, 08 Sep 2022 21:53:01 GMT",https://www.bbc.co.uk/news/uk-59135132,https://www.bbc.co.uk/news/uk-59135132?at_medium=RSS&at_campaign=KARANGA,"On the death of his mother, Charles immediately becomes the monarch."
"Energy bills to be capped at £2,500 for typical household","Thu, 08 Sep 2022 16:13:52 GMT",https://www.bbc.co.uk/news/business-62831698,https://www.bbc.co.uk/news/business-62831698?at_medium=RSS&at_campaign=KARANGA,The new prime minister unveils a multi-billion pound plan to limit energy bill rises from October.
Some strike action cancelled after the Queen's death,"Thu, 08 Sep 2022 20:27:34 GMT",https://www.bbc.co.uk/news/business-62827929,https://www.bbc.co.uk/news/business-62827929?at_medium=RSS&at_campaign=KARANGA,Strike action by postal workers and RMT train staff has been cancelled following the death of the Queen.
Ukraine war: US approves $2.6bn in aid for Ukraine and allies,"Thu, 08 Sep 2022 22:05:12 GMT",https://www.bbc.co.uk/news/world-europe-62832881,https://www.bbc.co.uk/news/world-europe-62832881?at_medium=RSS&at_campaign=KARANGA,Defence Secretary Lloyd Austin announces military support at a meeting with other ministers in Germany.
Self-sterilising plastic kills viruses like Covid,"Fri, 09 Sep 2022 00:12:41 GMT",https://www.bbc.co.uk/news/health-62797775,https://www.bbc.co.uk/news/health-62797775?at_medium=RSS&at_campaign=KARANGA,The researchers think their plastic could help stop viruses spreading in hospitals.
Man Utd 0-1 Real Sociedad: Brais Mendez scores winner after controversial penalty,"Thu, 08 Sep 2022 21:00:59 GMT",https://www.bbc.co.uk/sport/football/62824812,https://www.bbc.co.uk/sport/football/62824812?at_medium=RSS&at_campaign=KARANGA,Manchester United's Europa League group stage campaign begins with a home defeat to Real Sociedad at Old Trafford.
Steve Bannon charged with fraud over border wall fundraiser,"Thu, 08 Sep 2022 21:58:05 GMT",https://www.bbc.co.uk/news/world-us-canada-62841761,https://www.bbc.co.uk/news/world-us-canada-62841761?at_medium=RSS&at_campaign=KARANGA,Prosecutors say the Trump ally diverted hundreds of thousands of dollars from the campaign to two associates.
Climate change: Europe's warm summer shatters records,"Thu, 08 Sep 2022 10:22:40 GMT",https://www.bbc.co.uk/news/science-environment-62833937,https://www.bbc.co.uk/news/science-environment-62833937?at_medium=RSS&at_campaign=KARANGA,"Heatwaves and drought drove record heat across Europe this summer, according to satellite data."
Canada stabbings suspect Myles Sanderson dies after arrest,"Thu, 08 Sep 2022 05:58:45 GMT",https://www.bbc.co.uk/news/world-us-canada-62829432,https://www.bbc.co.uk/news/world-us-canada-62829432?at_medium=RSS&at_campaign=KARANGA,"Myles Sanderson experienced ""medical distress"" and died after a high-speed chase, police say."
What the new Liz Truss energy plan means for you,"Thu, 08 Sep 2022 14:44:38 GMT",https://www.bbc.co.uk/news/business-62833623,https://www.bbc.co.uk/news/business-62833623?at_medium=RSS&at_campaign=KARANGA,The government will borrow tens of billions of pounds to limit energy bill rises. What does it mean for you?
